airport_id	FAA_CODE	icao_code	iata_code	LATITUDE_DEGREES	LONGITUDE_DEGREES
2992	NULL	MKKJ	POT	18.198333740234375	-76.53500366210938
2993	NULL	MKTP	KTP	17.988332748413086	-76.82499694824219
2994	NULL	MMAA	ACA	16.75666618347168	-99.75333404541016
2995	NULL	MMAL	NULL	26.3333	-99.541603
2996	NULL	MMAN	NTR	25.864999771118164	-100.23666381835938
2997	NULL	MMAS	AGU	21.704999923706055	-102.3183364868164
2998	NULL	MMBT	HUX	15.774999618530273	-96.26166534423828
2999	NULL	MMCB	CVJ	18.834999084472656	-99.26166534423828
3000	NULL	MMCC	ACN	29.331666946411133	-100.9816665649414
3001	NULL	MMCE	CME	18.65333366394043	-91.79833221435547
3002	NULL	MMCG	NCG	30.396601	-107.875
3003	NULL	MMCH	NULL	17.573401	-99.514999
3004	NULL	MMCL	CUL	24.764999389648438	-107.4749984741211
3005	NULL	MMCM	CTM	18.5049991607666	-88.32666778564453
3006	NULL	MMCN	CEN	27.393333435058594	-109.8316650390625
3007	NULL	MMCO	NULL	16.176701	-92.050003
3008	NULL	MMCP	CPE	19.816667556762695	-90.5
3009	NULL	MMCS	CJS	31.636667251586914	-106.42833709716797
3010	NULL	MMCT	CZA	20.641666412353516	-88.44833374023438
3011	NULL	MMCU	CUU	28.703332901000977	-105.96499633789062
3012	NULL	MMCV	CVM	23.703332901000977	-98.9566650390625
3013	NULL	MMCY	CYW	20.546667098999023	-100.88666534423828
3014	NULL	MMCZ	CZM	20.52166748046875	-86.92500305175781
3015	NULL	MMDM	MMC	22.74	-99.018402
3016	NULL	MMDO	DGO	24.125	-104.52833557128906
3017	NULL	MMEP	TPQ	21.420000076293945	-104.84333038330078
3018	NULL	MMES	ESE	31.795000076293945	-116.60333251953125
3019	NULL	MMGL	GDL	20.52166748046875	-103.3116683959961
3020	NULL	MMGM	GYM	27.968334197998047	-110.92500305175781
3021	NULL	MMHC	TCN	18.496665954589844	-97.41999816894531
3022	NULL	MMHO	HMO	29.09666633605957	-111.04833221435547
3023	NULL	MMIA	CLQ	19.27666664123535	-103.57666778564453
3024	NULL	MMIM	ISJ	21.245001	-86.739998
3025	NULL	MMIO	SLW	25.549999237060547	-100.92833709716797
3026	NULL	MMIT	IZT	16.450001	-95.0933
3027	NULL	MMJA	JAL	19.475000381469727	-96.79833221435547
3028	NULL	MMJC	NULL	19.575000762939453	-99.288330078125
3029	NULL	MMLC	LZC	18.001667022705078	-102.22000122070312
3030	NULL	MMLM	LMM	25.684999465942383	-109.08000183105469
3031	NULL	MMLO	BJX	20.99333381652832	-101.4816665649414
3032	NULL	MMLP	LAP	24.073333740234375	-110.36166381835938
3033	NULL	MMLT	LTO	25.989999771118164	-111.34833526611328
3034	NULL	MMMA	MAM	25.770000457763672	-97.5250015258789
3035	NULL	MMMD	MID	20.93666648864746	-89.65833282470703
3036	NULL	MMML	MXL	32.630001068115234	-115.24166870117188
3037	NULL	MMMM	MLM	19.850000381469727	-101.0250015258789
3038	NULL	MMMT	MTT	18.10333251953125	-94.58000183105469
3039	NULL	MMMV	LOV	26.954999923706055	-101.47000122070312
3040	NULL	MMMX	MEX	19.43666648864746	-99.07166290283203
3041	NULL	MMMY	MTY	25.77833366394043	-100.1066665649414
3042	NULL	MMMZ	MZT	23.161666870117188	-106.26667022705078
3043	NULL	MMNG	NOG	31.226667404174805	-110.9749984741211
3044	NULL	MMNL	NLD	27.44333267211914	-99.56999969482422
3045	NULL	MMOX	OAX	16.998332977294922	-96.72666931152344
3046	NULL	MMPA	PAZ	20.60333251953125	-97.461669921875
3047	NULL	MMPB	PBC	19.15833282470703	-98.37166595458984
3048	NULL	MMPC	NULL	20.0766658782959	-98.78166961669922
3049	NULL	MMPE	PPE	31.586666107177734	-113.52166748046875
3050	NULL	MMPG	PDS	28.626667022705078	-100.53500366210938
3051	NULL	MMPN	UPN	19.39666748046875	-102.038330078125
3052	NULL	MMPR	PVR	20.68000030517578	-105.25499725341797
3053	NULL	MMPS	PXM	15.876667022705078	-97.08833312988281
3054	NULL	MMQT	QRO	20.616666793823242	-100.18499755859375
3055	NULL	MMRX	REX	26.008333206176758	-98.22833251953125
3056	NULL	MMSC	SZT	16.690001	-92.529999
3057	NULL	MMSD	SJD	23.15166664123535	-109.72166442871094
3058	NULL	MMSF	SFH	30.93000030517578	-114.80833435058594
3059	NULL	MMSL	CSL	22.948333740234375	-109.9383316040039
3060	NULL	MMSP	SLP	22.2549991607666	-100.93000030517578
3061	NULL	MMTA	NULL	19.5366	-98.173401
3062	NULL	MMTB	NULL	16.739999771118164	-93.17333221435547
3063	NULL	MMTC	TRC	25.56833267211914	-103.41000366210938
3064	NULL	MMTG	TGZ	16.56166648864746	-93.02666473388672
3065	NULL	MMTJ	TIJ	32.54166793823242	-116.97000122070312
3066	NULL	MMTM	TAM	22.296667098999023	-97.8499984741211
3067	NULL	MMTN	TSL	22.038333892822266	-98.8066635131836
3068	NULL	MMTO	TLC	19.336666107177734	-99.55000305175781
3069	NULL	MMTP	TAP	14.795000076293945	-92.37000274658203
3070	NULL	MMTX	NULL	19.598301	-103.371696
3071	NULL	MMUN	CUN	21.043333053588867	-86.87333679199219
3072	NULL	MMVA	VSA	17.996665954589844	-92.81666564941406
3073	NULL	MMVR	VER	19.14666748046875	-96.1866683959961
3074	NULL	MMZC	ZCL	22.89666748046875	-102.6866683959961
3075	NULL	MMZH	ZIH	17.601667404174805	-101.45999908447266
3076	NULL	MMZM	ZMM	20.045000076293945	-102.27666473388672
3077	NULL	MMZO	ZLO	19.145000457763672	-104.55833435058594
3078	NULL	MMZP	NULL	20.756701	-103.464996
3079	NULL	MNBL	BEF	11.989999771118164	-83.7750015258789
3080	NULL	MNBR	NULL	12.1899995803833	-86.35333251953125
3081	NULL	MNCI	RNI	12.168333053588867	-83.05166625976562
3082	NULL	MNFC	NULL	12.353333473205566	-86.18333435058594
3083	NULL	MNLN	NULL	12.428333282470703	-86.90166473388672
3084	NULL	MNMG	MGA	12.141666412353516	-86.16999816894531
3085	NULL	MNPC	PUZ	14.046667098999023	-83.38666534423828
3086	NULL	MPTO	PTY	9.071666717529297	-79.38333129882812
3087	NULL	MRBA	BAI	9.1667	-83.333298
3088	NULL	MRBC	BCL	10.768333435058594	-83.58499908447266
3089	NULL	MRCC	OTR	8.601666450500488	-82.97000122070312
3090	NULL	MRCV	NULL	10.354999542236328	-85.85333251953125
3091	NULL	MREC	NULL	10.201666831970215	-83.47166442871094
3092	NULL	MRFI	NULL	8.916666984558105	-83.50666809082031
3093	NULL	MRGF	GLF	8.65333366394043	-83.1816635131836
3094	NULL	MRGP	GPL	10.216667175292969	-83.79499816894531
3095	NULL	MRLB	LIR	10.59333324432373	-85.54499816894531
3096	NULL	MRLC	LSL	11.03499984741211	-84.7066650390625
3097	NULL	MRLM	LIO	9.958333015441895	-83.02166748046875
3098	NULL	MRNS	NOB	9.976666450500488	-85.65333557128906
3099	NULL	MROC	SJO	9.993332862854004	-84.20833587646484
3100	NULL	MRPD	NULL	9.731666564941406	-82.98332977294922
3101	NULL	MRPM	PMZ	8.951666831970215	-83.46833038330078
3102	NULL	MRPV	SYQ	9.956666946411133	-84.13999938964844
3103	NULL	MRQP	XQP	9.443333625793457	-84.12999725341797
3104	NULL	MRSG	NULL	10.28833293914795	-83.71333312988281
3105	NULL	MRSV	TOO	8.826666831970215	-82.95833587646484
3106	NULL	MRUP	UPL	10.891666412353516	-85.01667022705078
3107	NULL	MSLP	SAL	13.441666603088379	-89.05500030517578
3108	NULL	MSSS	NULL	13.691666603088379	-89.125
3109	NULL	MTCH	CAP	19.733333587646484	-72.19499969482422
3110	NULL	MTPP	PAP	18.579999923706055	-72.2933349609375
3111	NULL	MUBA	BCA	20.364999771118164	-74.50666809082031
3112	NULL	MUBR	BWW	22.621665954589844	-79.14666748046875
3113	NULL	MUBY	BYM	20.39666748046875	-76.62166595458984
3114	NULL	MUCA	AVI	22.02666664123535	-78.79000091552734
3115	NULL	MUCB	NULL	22.508301	-79.470001
3116	NULL	MUCC	CCC	22.461666107177734	-78.32833099365234
3117	NULL	MUCF	CFG	22.149999618530273	-80.41500091552734
3118	NULL	MUCL	CYO	21.616666793823242	-81.54499816894531
3119	NULL	MUCM	CMW	21.420000076293945	-77.84833526611328
3120	NULL	MUCU	SCU	19.969999313354492	-75.83499908447266
3121	NULL	MUFL	NULL	21.5	-78.2033
3122	NULL	MUGM	NBW	19.906665802001953	-75.2066650390625
3123	NULL	MUGT	GAO	20.084999084472656	-75.15833282470703
3124	NULL	MUHA	HAV	22.989999771118164	-82.41000366210938
3125	NULL	MUHG	HOG	20.78499984741211	-76.31500244140625
3126	NULL	MUKW	NULL	23.123332977294922	-81.30333709716797
3127	NULL	MULB	NULL	23.093334197998047	-82.4383316040039
3128	NULL	MULM	LCL	22.336666107177734	-83.64167022705078
3129	NULL	MUMG	NULL	22.969999313354492	-82.2750015258789
3130	NULL	MUML	NULL	23.006701	-82.768402
3131	NULL	MUMO	MOA	20.65333366394043	-74.92166900634766
3132	NULL	MUMZ	MZO	20.288333892822266	-77.08999633789062
3133	NULL	MUNC	ICR	20.688299	-75.5317
3134	NULL	MUNG	GER	21.834999084472656	-82.78333282470703
3135	NULL	MUOC	NULL	22.5133	-78.511703
3136	NULL	MUPB	UPB	23.03333282470703	-82.58000183105469
3137	NULL	MUPR	QPD	22.421699	-83.676697
3138	NULL	MUSA	NULL	22.871665954589844	-82.51000213623047
3139	NULL	MUSC	SNU	22.491666793823242	-79.9433364868164
3140	NULL	MUSJ	SNJ	22.094999313354492	-84.15166473388672
3141	NULL	MUSL	NULL	21.510000228881836	-77.0199966430664
3142	NULL	MUSN	SZJ	21.643333435058594	-82.95500183105469
3143	NULL	MUSS	USS	21.969999313354492	-79.4433364868164
3144	NULL	MUTD	TND	21.788333892822266	-79.99666595458984
3145	NULL	MUVR	VRA	23.03499984741211	-81.43499755859375
3146	NULL	MUVT	VTU	20.988332748413086	-76.9366683959961
3147	NULL	MWCB	CYB	19.68666648864746	-79.88333129882812
3148	NULL	MWCR	GCM	19.293333053588867	-81.35832977294922
3149	MYAB	MYAB	MAY	24.288333892822266	-77.68499755859375
3150	MYAF	MYAF	ASD	24.698333740234375	-77.79499816894531
3151	MYAK	MYAK	COX	24.15833282470703	-77.58999633789062
3152	MYAM	MYAM	MHH	26.510000228881836	-77.08499908447266
3153	MYAN	MYAN	SAQ	25.053333282470703	-78.04833221435547
3154	MYAP	MYAP	AXP	22.441667556762695	-73.97000122070312
3155	MYAS	MYAS	NULL	26	-77.4000015258789
3156	MYAT	MYAT	TCB	26.751667022705078	-77.39167022705078
3157	NULL	MYAX	NULL	26.950000762939453	-77.5433349609375
3158	NULL	MYBC	CCZ	25.41666603088379	-77.87999725341797
3159	MYBG	MYBG	GHC	25.738332748413086	-77.83999633789062
3160	MYBS	MYBS	BIM	25.700000762939453	-79.26499938964844
3161	NULL	MYBW	NULL	25.40166664123535	-77.788330078125
3162	MYCA	MYCA	ATC	24.633333206176758	-75.66666412353516
3163	MYCB	MYCB	TBI	24.315000534057617	-75.45166778564453
3164	NULL	MYCH	NULL	24.15333366394043	-75.52166748046875
3165	MYCI	MYCI	CRI	22.7450008392334	-74.1816635131836
3166	MYEF	MYEF	GGT	23.56333351135254	-75.87833404541016
3167	NULL	MYEG	NULL	23.4667	-75.7817
3168	MYEH	MYEH	ELH	25.475000381469727	-76.6816635131836
3169	MYEM	MYEM	GHB	25.28333282470703	-76.3316650390625
3170	NULL	MYEN	NMC	24.594999313354492	-76.81999969482422
3171	MYER	MYER	RSD	24.891666412353516	-76.17833709716797
3172	MYES	MYES	TYM	24.16666603088379	-76.4383316040039
3173	NULL	MYGD	NULL	26.63166618347168	-77.92166900634766
3174	MYGF	MYGF	FPO	26.558332443237305	-78.69499969482422
3175	NULL	MYGM	GBI	26.631701	-78.358299
3176	NULL	MYGW	WTD	26.68666648864746	-78.97666931152344
3177	MYIG	MYIG	IGA	20.975000381469727	-73.66666412353516
3178	MYLD	MYLD	LGI	23.178333282470703	-75.09333038330078
3179	MYLS	MYLS	SML	23.58333396911621	-75.2683334350586
3180	MYMM	MYMM	MYG	22.3799991607666	-73.01333618164062
3181	MYNN	MYNN	NAS	25.038333892822266	-77.46666717529297
3182	NULL	MYRD	DCT	22.183332443237305	-75.73332977294922
3183	MYRP	MYRP	RCY	23.683332443237305	-74.836669921875
3184	MYSM	MYSM	ZSA	24.06333351135254	-74.52333068847656
3185	NULL	MZBZ	BZE	17.540000915527344	-88.30833435058594
3186	NULL	NCAI	AIT	-18.829999923706055	-159.76499938964844
3187	NULL	NCPY	NULL	-9.006667137145996	-158.0366668701172
3188	NULL	NCRG	RAR	-21.2016658782959	-159.7949981689453
3189	NULL	NFFN	NAN	-17.7549991607666	177.44332885742188
3190	NULL	NFNA	SUV	-18.045000076293945	178.56333923339844
3191	NULL	NFNL	LBS	-16.468334197998047	179.33999633789062
3192	NULL	NFNM	NULL	-16.68833351135254	-179.8733367919922
3193	NULL	NFNR	RTA	-12.483333587646484	177.07167053222656
3194	NULL	NFTF	TBU	-21.241666793823242	-175.13999938964844
3195	NULL	NFTL	HPA	-19.77666664123535	-174.33999633789062
3196	NULL	NFTV	VAV	-18.584999084472656	-173.9683380126953
3197	NULL	NGFU	FUN	-8.524999618530273	179.19500732421875
3198	NULL	NGTA	TRW	1.381666660308838	173.14666748046875
3199	NULL	NIUE	IUE	-19.078332901000977	-169.92666625976562
3200	NULL	NLWW	WLS	-13.238333702087402	-176.1999969482422
3201	FAQ	NSFQ	FTI	-14.21500015258789	-169.42333984375
3202	PPG	NSTU	PPG	-14.331666946411133	-170.711669921875
3203	NULL	NTAA	PPT	-17.55666732788086	-149.61166381835938
3204	NULL	NTAR	RUR	-22.433332443237305	-151.36000061035156
3205	NULL	NTAT	TUB	-23.364999771118164	-149.52333068847656
3206	NULL	NTGA	AAA	-17.35333251953125	-145.50999450683594
3207	NULL	NTGB	FGU	-15.819999694824219	-140.8866729736328
3208	NULL	NTMN	HIX	-9.770000457763672	-139.0116729736328
3209	NULL	NTTB	BOB	-16.44333267211914	-151.75332641601562
3210	NULL	NTTG	RGI	-14.954999923706055	-147.66000366210938
3211	NULL	NTTH	HUH	-16.68666648864746	-151.02166748046875
3212	NULL	NTTM	MOZ	-17.489999771118164	-149.7616729736328
3213	NULL	NTTO	HOI	-18.066667556762695	-140.9566650390625
3214	NULL	NTTR	RFP	-16.72333335876465	-151.46499633789062
3215	NULL	NVSS	SON	-15.505000114440918	167.22166442871094
3216	NULL	NVVV	VLI	-17.700000762939453	168.32000732421875
3217	NULL	NVVW	TAH	-19.454999923706055	169.22332763671875
3218	NULL	NWWD	NULL	-21.053333282470703	164.8383331298828
3219	NULL	NWWE	PDC	-22.588333129882812	167.4550018310547
3220	NULL	NWWH	HLU	-21.25666618347168	165.61666870117188
3221	NULL	NWWK	KOC	-20.546667098999023	164.2550048828125
3222	NULL	NWWL	LIF	-20.774999618530273	167.24000549316406
3223	NULL	NWWM	GEA	-22.258333206176758	166.47332763671875
3224	NULL	NWWR	MEE	-21.481666564941406	168.038330078125
3225	NULL	NWWU	TOU	-20.790000915527344	165.25999450683594
3226	NULL	NWWV	UVE	-20.639999389648438	166.57333374023438
3227	NULL	NWWW	NOU	-22.016666412353516	166.21665954589844
3228	NULL	NZAA	AKL	-37.00833511352539	174.7916717529297
3229	NULL	NZAP	TUO	-38.7400016784668	176.0850067138672
3230	NULL	NZAR	AMZ	-37.029998779296875	174.97332763671875
3231	NULL	NZCH	CHC	-43.4900016784668	172.53500366210938
3232	NULL	NZCI	CHI	-43.810001373291016	-176.4566650390625
3233	NULL	NZDN	DUD	-45.9283332824707	170.19833374023438
3234	NULL	NZGS	GIS	-38.663333892822266	177.97833251953125
3235	NULL	NZHK	HKK	-42.71333312988281	170.98500061035156
3236	NULL	NZHN	HLZ	-37.86666488647461	175.3350067138672
3237	NULL	NZHS	NULL	-39.64666748046875	176.76666259765625
3238	NULL	NZKK	KKE	-35.26333236694336	173.9116668701172
3239	NULL	NZKT	KAT	-35.06999969482422	173.28500366210938
3240	NULL	NZLX	ALR	-45.211666107177734	169.3733367919922
3241	NULL	NZMC	MON	-43.76499938964844	170.13333129882812
3242	NULL	NZMO	TEU	-45.53333282470703	167.64999389648438
3243	NULL	NZMS	MRO	-40.973331451416016	175.63333129882812
3244	NULL	NZNP	NPL	-39.00833511352539	174.17999267578125
3245	NULL	NZNR	NPE	-39.46666717529297	176.8699951171875
3246	NULL	NZNS	NSN	-41.29833221435547	173.22166442871094
3247	NULL	NZNV	IVC	-46.415000915527344	168.32000732421875
3248	NULL	NZOH	OHA	-40.2066650390625	175.3866729736328
3249	NULL	NZOU	OAM	-44.970001220703125	171.0816650390625
3250	NULL	NZPM	PMR	-40.31999969482422	175.61666870117188
3251	NULL	NZPP	PPQ	-40.904998779296875	174.9883270263672
3252	NULL	NZQN	ZQN	-45.02166748046875	168.74000549316406
3253	NULL	NZRO	ROT	-38.11000061035156	176.31666564941406
3254	NULL	NZRU	NULL	-39.4466667175293	175.65834045410156
3255	NULL	NZTG	TRG	-37.67166519165039	176.19667053222656
3256	NULL	NZTU	TIU	-44.3033332824707	171.22500610351562
3257	NULL	NZUK	TWZ	-44.23500061035156	170.1183319091797
3258	NULL	NZWB	BHE	-41.518333435058594	173.8699951171875
3259	NULL	NZWF	WKA	-44.7216682434082	169.2449951171875
3260	NULL	NZWG	NULL	-43.551701	172.553299
3261	NULL	NZWK	WHK	-37.91999816894531	176.913330078125
3262	NULL	NZWN	WLG	-41.323333740234375	174.80166625976562
3263	NULL	NZWP	NULL	-36.788333892822266	174.6300048828125
3264	NULL	NZWR	WRE	-35.768333435058594	174.36500549316406
3265	NULL	NZWS	WSZ	-41.73833465576172	171.5800018310547
3266	NULL	NZWU	WAG	-39.961666107177734	175.02499389648438
3267	NULL	OACC	CCN	34.526668548583984	65.27166748046875
3268	NULL	OAFR	FAH	32.36333465576172	62.1683349609375
3269	NULL	OAHR	HEA	34.209999084472656	62.22833251953125
3270	NULL	OAIX	OAI	34.9466667175293	69.26499938964844
3271	NULL	OAJL	JAA	34.400001525878906	70.49833679199219
3272	NULL	OAKB	KBL	34.56666564941406	69.21333312988281
3273	NULL	OAKN	KDH	31.50666618347168	65.84833526611328
3274	NULL	OAMS	MZR	36.7066650390625	67.20999908447266
3275	NULL	OAQN	LQN	34.98666763305664	63.11833190917969
3276	NULL	OASD	NULL	33.391666412353516	62.26166534423828
3277	NULL	OASG	SGA	36.75	65.913330078125
3278	NULL	OAUZ	UND	36.665000915527344	68.91166687011719
3279	NULL	OAZI	OAZ	31.850000381469727	64.22833251953125
3280	NULL	OBBI	BAH	26.27166748046875	50.63333511352539
3281	NULL	OBBS	NULL	25.918333053588867	50.59000015258789
3282	NULL	OEAA	NULL	27.31833267211914	49.586666107177734
3283	NULL	OEAB	AHB	18.239999771118164	42.65666580200195
3284	NULL	OEAH	HOF	25.286666870117188	49.48666763305664
3285	NULL	OEBA	ABT	20.296667098999023	41.6349983215332
3286	NULL	OEBH	BHH	19.983333587646484	42.62333297729492
3287	NULL	OEBQ	NULL	25.911666870117188	49.59166717529297
3288	NULL	OEDF	DMM	26.47166633605957	49.79833221435547
3289	NULL	OEDM	NULL	24.450000762939453	44.121665954589844
3290	NULL	OEDR	DHA	26.264999389648438	50.151668548583984
3291	NULL	OEGN	GIZ	16.90166664123535	42.584999084472656
3292	NULL	OEGS	ELQ	26.303333282470703	43.775001525878906
3293	NULL	OEGT	URY	31.411666870117188	37.2783317565918
3294	NULL	OEHL	HAS	27.440000534057617	41.686668395996094
3295	NULL	OEHW	NULL	22.96666717529297	46.900001525878906
3296	NULL	OEJB	QJB	27.038333892822266	49.404998779296875
3297	NULL	OEJN	JED	21.68166732788086	39.154998779296875
3298	NULL	OEKK	KMC	27.90166664123535	45.5283317565918
3299	NULL	OEKM	KMX	18.301666259765625	42.801666259765625
3300	NULL	OEKR	NULL	25.06999969482422	48.19499969482422
3301	NULL	OEMA	MED	24.551666259765625	39.70500183105469
3302	NULL	OENG	EAM	17.61166763305664	44.41999816894531
3303	NULL	OEPA	AQI	28.334999084472656	46.125
3304	NULL	OEPS	AKH	24.06333351135254	47.58000183105469
3305	NULL	OERB	NULL	22.703332901000977	39.06999969482422
3306	NULL	OERF	RAH	29.626667022705078	43.4900016784668
3307	NULL	OERK	RUH	24.963333129882812	46.70833206176758
3308	NULL	OERM	NULL	28.078332901000977	48.61166763305664
3309	NULL	OERR	RAE	30.906665802001953	41.13833236694336
3310	NULL	OERT	NULL	26.72333335876465	50.03166580200195
3311	NULL	OERY	OEY	24.733333587646484	46.711666107177734
3312	NULL	OESB	NULL	22.514999389648438	53.96333312988281
3313	NULL	OESH	SHW	17.46666717529297	47.121665954589844
3314	NULL	OESK	AJF	29.78499984741211	40.099998474121094
3315	NULL	OESL	SLF	20.465	45.619999
3316	NULL	OETB	TUU	28.373332977294922	36.621665954589844
3317	NULL	OETF	TIF	21.483333587646484	40.54499816894531
3318	NULL	OETN	NULL	27.86833381652832	48.768333435058594
3319	NULL	OETR	TUI	31.69333267211914	38.731666564941406
3320	NULL	OEUD	NULL	25.15166664123535	49.32833480834961
3321	NULL	OEWD	WAE	20.5049991607666	45.26499938964844
3322	NULL	OEWJ	EJH	26.198333740234375	36.47666549682617
3323	NULL	OEYN	YNB	24.143333435058594	38.063331604003906
3324	NULL	OIBH	IAQ	29.84000015258789	50.27166748046875
3325	NULL	OIBI	PGU	27.481666564941406	52.6150016784668
3326	NULL	OIBJ	KNR	27.821666717529297	52.35166549682617
3327	NULL	OIBK	KIH	26.52833366394043	53.97999954223633
3328	NULL	OIBL	BDH	26.531665802001953	54.82833480834961
3329	NULL	OIBP	YEH	27.3799991607666	52.73666763305664
3330	NULL	OIBQ	KHK	29.260000228881836	50.323333740234375
3331	NULL	OIBS	SXI	25.90833282470703	54.54166793823242
3332	NULL	OIBV	LVP	26.809999465942383	53.356666564941406
3333	NULL	OICC	KSH	34.348331451416016	47.15666580200195
3334	NULL	OICD	NULL	32.935001373291016	47.483333587646484
3335	NULL	OICI	IIL	33.584999084472656	46.404998779296875
3336	NULL	OICK	KHD	33.438331604003906	48.279998779296875
3337	NULL	OICS	SDG	35.25166702270508	47.01166534423828
3338	NULL	OIFE	IFH	32.9283332824707	51.561668395996094
3339	NULL	OIFK	NULL	33.89500045776367	51.57666778564453
3340	NULL	OIFM	IFN	32.75166702270508	51.86333465576172
3341	NULL	OIFS	CQD	32.29666519165039	50.84166717529297
3342	NULL	OIFV	NULL	32.32666778564453	51.37666702270508
3343	NULL	OIGG	RAS	37.323333740234375	49.61833190917969
3344	NULL	OIHH	HDM	34.869998931884766	48.54999923706055
3345	NULL	OIHR	AJK	34.13666534423828	49.84166717529297
3346	NULL	OIIA	NULL	35.95166778564453	50.45000076293945
3347	NULL	OIIC	NULL	34.983333587646484	50.80666732788086
3348	NULL	OIID	NULL	35.70500183105469	51.473331451416016
3349	NULL	OIIE	IKA	35.41666793823242	51.151668548583984
3350	NULL	OIIG	NULL	35.64500045776367	51.380001068115234
3351	NULL	OIII	THR	35.688331604003906	51.314998626708984
3352	NULL	OIIK	GZW	36.24166488647461	50.04166793823242
3353	NULL	OIIP	PYK	35.779998779296875	50.823333740234375
3354	NULL	OIIS	NULL	35.61166763305664	53.49833297729492
3355	NULL	OIKB	BND	27.218334197998047	56.378334045410156
3356	NULL	OIKJ	JYR	28.72833251953125	57.66999816894531
3357	NULL	OIKK	KER	30.274999618530273	56.95166778564453
3358	NULL	OIKM	BXR	29.084999084472656	58.45000076293945
3359	NULL	OIKP	HDR	27.15999984741211	56.17166519165039
3360	NULL	OIKQ	GSM	26.751667022705078	55.89666748046875
3361	NULL	OIKR	RJN	30.2983341217041	56.051666259765625
3362	NULL	OIKY	SYJ	29.551666259765625	55.67166519165039
3363	NULL	OIMB	XBJ	32.89833450317383	59.266666412353516
3364	NULL	OIMC	CKT	36.48833465576172	61.06999969482422
3365	NULL	OIMJ	NULL	36.42499923706055	55.10499954223633
3366	NULL	OIMM	MHD	36.23500061035156	59.64500045776367
3367	NULL	OIMN	BJB	37.4900016784668	57.30666732788086
3368	NULL	OIMS	AFZ	36.1683349609375	57.5966682434082
3369	NULL	OIMT	TCX	33.6683349609375	56.893333435058594
3370	NULL	OIMX	NULL	37.628334045410156	56.17333221435547
3371	NULL	OINE	KLM	37.375	55.45166778564453
3372	NULL	OING	GBT	36.91166687011719	54.39833450317383
3373	NULL	OINJ	NULL	36.654998779296875	52.349998474121094
3374	NULL	OINN	NSH	36.663333892822266	51.46500015258789
3375	NULL	OINR	RZR	36.90999984741211	50.68000030517578
3376	NULL	OINZ	SRY	36.63666534423828	53.19333267211914
3377	NULL	OISD	NULL	28.72166633605957	54.44166564941406
3378	NULL	OISF	FAZ	28.893333435058594	53.723331451416016
3379	NULL	OISJ	JAR	28.586666107177734	53.5816650390625
3380	NULL	OISL	LRR	27.6733341217041	54.38666534423828
3381	NULL	OISO	NULL	29.7549991607666	52.69499969482422
3382	NULL	OISR	LFM	27.373332977294922	53.188331604003906
3383	NULL	OISS	SYZ	29.540000915527344	52.59000015258789
3384	NULL	OISY	QYS	30.700000762939453	51.54499816894531
3385	NULL	OITK	KHY	38.42166519165039	44.97666549682617
3386	NULL	OITL	ADU	38.32666778564453	48.42499923706055
3387	NULL	OITM	ACP	37.348331451416016	46.13333511352539
3388	NULL	OITP	PFQ	39.60499954223633	47.87666702270508
3389	NULL	OITR	OMH	37.67166519165039	45.06999969482422
3390	NULL	OITT	TBZ	38.13333511352539	46.23500061035156
3391	NULL	OITZ	JWN	36.775001525878906	48.36000061035156
3392	NULL	OIYY	AZD	31.906665802001953	54.276668548583984
3393	NULL	OIZB	ACZ	31.09833335876465	61.5433349609375
3394	NULL	OIZC	ZBR	25.44499969482422	60.38333511352539
3395	NULL	OIZH	ZAH	29.47333335876465	60.9033317565918
3396	NULL	OIZI	NULL	27.22833251953125	60.7216682434082
3397	NULL	OIZJ	NULL	25.65333366394043	57.79999923706055
3398	NULL	OIZS	NULL	27.40833282470703	62.31999969482422
3399	NULL	OJAI	AMM	31.72333335876465	35.99333190917969
3400	NULL	OJAM	ADJ	31.97333335876465	35.99166488647461
3401	NULL	OJHF	NULL	32.16	37.150002
3402	NULL	OJMF	OMF	32.356701	36.258301
3403	NULL	OKAJ	NULL	28.934999	47.791599
3404	NULL	OKAS	NULL	29.3466	47.520001
3405	NULL	OKBK	KWI	29.226667404174805	47.97999954223633
3406	NULL	OKDI	NULL	29.698299	47.4366
3407	NULL	OLBA	BEY	33.81833267211914	35.4900016784668
3408	NULL	OLKA	KYE	34.586666107177734	36.003334045410156
3409	NULL	OLRA	NULL	33.88333511352539	35.983333587646484
3410	NULL	OMAA	AUH	24.433332443237305	54.651668548583984
3411	NULL	OMAD	AZI	24.428333282470703	54.45833206176758
3412	NULL	OMAH	NULL	24.073401	52.463299
3413	NULL	OMAL	AAN	24.261667251586914	55.61000061035156
3414	NULL	OMAM	NULL	24.239999771118164	54.54833221435547
3415	NULL	OMAS	NULL	25.141666412353516	52.871665954589844
3416	NULL	OMAZ	NULL	24.863332748413086	53.07666778564453
3417	NULL	OMDB	DXB	25.253334045410156	55.3650016784668
3418	NULL	OMDW	DWC	24.918333053588867	55.17499923706055
3419	NULL	OMFJ	FJR	25.11166763305664	56.32500076293945
3420	NULL	OMJA	JXB	24.886601	55.1717
3421	NULL	OMRK	RKT	25.613332748413086	55.938331604003906
3422	NULL	OMSJ	SHJ	25.329999923706055	55.516666412353516
3423	NULL	OOKB	KHS	26.171667098999023	56.2400016784668
